text,label,source
"Notice, your login has been restricted. Use the secure link to verify your username and restore access. Enter your 2FA code to continue.

Keywords: verification code personal information log in password access code

Compliance Team,
Taylor Nguyen",1,phishing
Thats cool. Where should i cum? On you or in you? :),0,sms
"Subject: Conference registration

Hi team, sharing notes from today's sync. Next steps are in the shared doc. Let me know your thoughts.

Appreciate your feedback on this draft.

Best,
Alex Khan",0,phishing
"Subject: Meeting follow-up

I booked the lab for next Wednesday. The calendar invite includes location and equipment details.

Let me know if the timing works for you.

Best,
Alex Brown",0,phishing
"Hi there, final warning. Failure to respond will restrict your account. Immediate action is required to avoid penalty. Your case will be referred to court if unresolved.

Keywords: violation final warning consequences

Regards,
Casey Garcia",1,phishing
"Notice, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: immediately, widower, businessman, money needed

Regards,
Taylor Brown",1,phishing
"Dude u knw also telugu..thts gud..k, gud nyt..",0,sms_legacy
Alex knows a guy who sells mids but he's down in south tampa and I don't think I could set it up before like 8,0,sms_legacy
You have an important customer service announcement from PREMIER.,1,sms_legacy
URGENT! Your Mobile number has been awarded a <UKP>2000 prize GUARANTEED. Call 09061790125 from landline. Claim 3030. Valid 12hrs only 150ppm,1,sms_legacy
I liked the new mobile,0,sms
"Dear customer, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: engineer, widower, lonely, remembered you, soulmate, love

Support Desk,
Sam Singh",1,phishing
"No dude, its not fake..my frnds got money, thts y i'm reffering u..if u member wit my mail link, u vl be credited  &lt;#&gt; rs and il be getiing  &lt;#&gt; rs..i can draw my acc wen it is  &lt;#&gt; rs..",0,sms_legacy
"Dear user, we detected unusual activity on your account. To verify access, please update your information. Your account may be restricted until you reactivate it.

Keywords: unusual activity confirm update security security alert

IT Desk,
Sam Lee",1,phishing
"whatever, im pretty pissed off.",0,sms
"Hello, your account has been suspended. Use the secure link to reset password and restore access. Enter your verification code to continue.

Keywords: activation code recover account

Account Services,
Alex Garcia",1,phishing
"Subject: Lab booking confirmation

Thanks for your help on the analysis. I've pushed the changes and left comments in the PR for clarity.

I'll share the slides later today.

Best,
Jamie Brown",0,phishing
"Attention, final warning. Failure to respond will terminate your account. Immediate action is required to avoid penalty. Your case will be referred to court if unresolved.

Keywords: limit freeze

Compliance Team,
Jordan Lee",1,phishing
"Hello, your account requires verification. To restore access, reset your password and enter your username, 2FA verification code, and recovery key.

Keywords: recovery key, verification code, authentication

Security Team,
Jamie Nguyen",1,phishing
Lol ok. I'll snatch her purse too.,0,sms
"Subject: Code review summary

Hi team, sharing notes from today's sync. Next steps are in the shared doc. Let me know your thoughts.

Thanks for reviewing the document.

Best,
Jordan Martinez",0,phishing
You have won a guaranteed Â£200 award or even Â£1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP,1,sms_legacy
"Notice, your account has been suspended. Use the secure link to verify your username and restore access. Enter your 2FA code to continue.

Keywords: change password verification code security code backup codes 2fa

Support Desk,
Avery Wong",1,phishing
"Subject: Weekly status report

Thanks for attending the workshop. Here are links to references and the slide deck.

I'll share the slides later today.

Best,
Sam Khan",0,phishing
"Subject: Networking event details

Please find the minutes from our last meeting. Action items are listed at the end for convenience.

Thanks for reviewing the document.

Best,
Alex Martinez",0,phishing
Ok i go change also...,0,sms
"Dear user, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: ends soon, quick, immediate, hurry, expires today

Compliance Team,
Taylor Nguyen",1,phishing
"Pity, * was in mood for that. So...any other suggestions?",0,sms
"I can't, I don't have her number!",0,sms_legacy
"Subject: Research discussion

I booked the lab for next Wednesday. The calendar invite includes location and equipment details.

Appreciate your feedback on this draft.

Best,
Jordan Garcia",0,phishing
"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE",1,sms
"Attention, your login has been suspended. Use the secure link to verify your username and restore access. Enter your 2FA code to continue.

Keywords: activation code signin profile

Security Team,
Morgan Lee",1,phishing
"Subject: Networking event details

Thanks for attending the workshop. Here are links to references and the slide deck.

Let me know if the timing works for you.

Best,
Sam Wong",0,phishing
No it's waiting in e car dat's bored wat. Cos wait outside got nothing 2 do. At home can do my stuff or watch tv wat.,0,sms
Oh k.k..where did you take test?,0,sms_legacy
"Hi there, I remembered you mentioning the children's hospital charity gala where we ran into each other. I'm a stranded traveler right now; the hotel is asking for payment verification to extend stay. If you could assist with an emergency loan, I can provide replacement cards soon—trust building is important to me.

Keywords: unusual, financial request, might understand, transfer back, ran into

Account Services,
Sam Kim",1,phishing
"I'll get there at 3, unless you guys want me to come some time sooner",0,sms
"Subject: Office maintenance

Sharing the revised documentation with examples. The new endpoints are described in section two.

Thanks for reviewing the document.

Best,
Cameron Khan",0,phishing
"Subject: Project update

Sharing the revised documentation with examples. The endpoints are described in section two.

Feel free to add notes before we meet.

Best,
Casey Kim",0,phishing
"Hi there, we detected a login attempt on your account. To authenticate access, please update your information. Your account may be restricted until you reactivate it.

Keywords: unusual activity account closed temporary hold restricted verify

Security Team,
Jordan Lee",1,phishing
